0,1,2,3
0.20722613411468835,0.0,0.0,0.0
0.20297109082753348,0.40089623438494176,78.32054615393132,0.27677876021936526
0.2451173923212181,0.4835792122513067,26.88891936636963,0.018201786558506253
0.19699492155722576,0.53099968822879,30.266982229041087,0.30618379262820605
0.17333773404855068,0.5837109677394804,23.37203067828833,0.7652171675207189
0.14950053142428263,0.5600108822049366,39.43416715821684,2.3969846420399845
0.21844046182616417,0.677995600175703,73.82956572914732,8.8411246410568
0.22036956153695833,0.4461370476779621,67.20694568322831,24.1175882476878
0.26561774408364547,0.5596512062822584,43.337064183417475,28.92014621148636
0.22834613071906665,0.49417895403740864,19.894362882384474,24.35306222687297
0.2496835548203582,0.48714846710591503,4.912097130966468,22.84578764786761
0.2815057536518209,0.507450054871248,2.4724422459581326,28.63840650606587
0.23980950839634005,0.6205672777314866,1.3356124833598872,25.478690267952317
0.2575335365653703,0.7024830283875871,0.5736794435933611,30.739663553531805
0.27656751292449183,0.7056488368377057,0.4849511202030528,33.32361642861126
0.29700826302125327,0.7065908350152749,3.098546745287925,23.600316523143153
0.520781252764725,0.8252957493554598,3.7114333053648454,43.45224450874194
0.5428404678280653,1.1789737023974338,3.785140781539455,49.4787717478039
