0,1
-2.98e-08,-4.287248
-2.98e-08,-4.287248
-2.98e-08,-4.287248
0.5117696,-4.287248
0.347387,-3.04213
0.1941954,-4.728815
0.3936177,-1.390921
0.6313243,-1.8816
0.3614785,-0.7113002
0.4035313,-1.004158
0.4843681,-0.405978
-0.1886643,0.1378063
-0.4034452,0.4306508
-0.4157396,0.4135973
0.8370401,-0.2527456
-1.236991,0.5313646
-1.015655,0.6601855
-1.338387,1.130797
