0
0.5518
0.434
0.2516
0.1981123
-0.1185236
-0.3911998
-1.736183
-1.833652
-2.286165
-2.718398
-4.170964
-4.284703
-5.348067
-5.653561
-5.109807
-8.529835
-9.381498
-10.62025
