0,1
1.4692,0.0
1.5,0.75944
1.242085,0.62959
1.545505,0.573365
1.756436,0.521588
2.036492,0.543662
1.393774,0.449054
1.381573,0.6824285
1.146221,0.5440114
1.333312,0.6160858
1.21937,0.6249771
1.081529,0.5999736
1.269577,0.4906102
1.1822019,0.4334007
1.1008402,0.4314563
1.025078,0.4308811
0.5846152,0.3689061
0.5608584,0.2582387
