0,1,2,3
1.4415221239780638,0.0,0.0,0.0
1.4723221239780637,0.0,0.0,0.45498336375869985
1.2144071239780638,1.2031030409493026,-1.0616378402908917,0.4773616818793499
1.5178271239780636,1.4705062657354782,-1.0347195968745067,0.54291933637587
1.7287581239780638,1.6327541967743908,-0.6083926059911234,0.49984109741133576
2.00604633637587,1.630550948096078,-1.6236435598063792,0.5202422587506692
1.3633283363758701,0.5931702329093516,-2.8853207206587337,0.4300254602349187
1.35112733637587,-0.6088849429254692,-3.921874227115245,0.6645192861034529
1.1123924848620776,-0.9594124470551793,-2.0945568017996146,0.5249828602349188
1.2898181948226715,-0.8748638120997587,-1.1551590907804878,0.5957886909172466
1.1686272272931166,-1.1528284463885776,0.08794767700826778,0.5996057136465582
1.0307862272931165,-1.784965331806785,0.3250623781281326,0.5722957239780636
1.2086856727517399,-1.7319651594588146,0.3318793024613254,0.4629323239780636
1.1213105727517398,-2.916521500397822,0.34984557037628317,0.3995721848620778
1.0399488727517399,-3.0360485243588933,0.3557807416613449,0.3976277848620778
0.9641866727517399,-1.7238316895716528,0.13003153885986157,0.3970525848620778
0.5237238727517399,-2.651631453989144,0.057014943251386674,0.3308490204698375
0.48474424093967494,-3.479625009980111,-0.029622563862761797,0.2147448948226714
